Date,Open,High,Low,Close,Adj Close,Volume,dhia,tty
2013-01-11,6.808,6.808,6.422000000000001,6.582000000000001,6.582000000000001,7816000,0.3860000000000001,1.0
2013-01-14,6.6160000000000005,6.676,6.57,6.652,6.652,4625500,0.10599999999999987,1.0090689238210397
2013-01-15,6.622000000000001,6.85,6.6160000000000005,6.78,6.78,8121000,0.234,1.0344306855934762
2013-01-16,6.77,6.846,6.746,6.82,6.82,6891000,0.09999999999999963,1.0112259970457904
2013-01-17,6.832000000000001,6.97,6.784,6.876,6.876,7183500,0.18599999999999994,1.02019906323185
2013-01-18,6.9479999999999995,6.956,6.763999999999999,6.904,6.904,17775500,0.19200000000000014,1.0011514104778354
2013-01-22,6.912000000000001,7.11,6.852,7.037999999999999,7.037999999999999,9601000,0.258,1.0286458333333333
2013-01-23,7.004,7.247999999999999,6.992000000000001,7.2,7.2,7821500,0.2560000000000002,1.0348372358652198
2013-01-24,7.2,7.544,7.167999999999999,7.398,7.398,9852000,0.37599999999999945,1.0477777777777777
2013-01-25,7.4,7.507999999999999,7.36,7.396,7.396,6439000,0.1479999999999997,1.0145945945945944
2013-01-28,7.372000000000001,7.742000000000001,7.372000000000001,7.606,7.606,9930000,0.3700000000000001,1.0501899077590884
2013-01-29,7.62,7.688,7.426,7.59,7.59,7133000,0.2619999999999996,1.0089238845144357
2013-01-30,7.57,7.6,7.486000000000001,7.504,7.504,4840500,0.11399999999999988,1.0039630118890355
2013-01-31,7.574,7.574,7.386,7.502000000000001,7.502000000000001,4507000,0.18799999999999967,1.0
2013-02-01,7.6339999999999995,7.7,7.524,7.66,7.66,5503000,0.17600000000000016,1.0086455331412105
2013-02-04,7.68,7.684,7.518,7.547999999999999,7.547999999999999,5640000,0.16600000000000034,1.0005208333333333
2013-02-05,7.6,7.73,7.5360000000000005,7.626,7.626,6551000,0.19400000000000084,1.0171052631578947
2013-02-06,7.636,7.877999999999999,7.58,7.834,7.834,9466000,0.29800000000000004,1.0316919853326347
2013-02-07,7.837999999999999,7.936,7.79,7.896,7.896,5983000,0.1459999999999999,1.012503189589181
2013-02-08,7.89,8.0,7.827999999999999,7.848,7.848,5699000,0.1719999999999997,1.0139416983523448
2013-02-11,7.596,7.83,7.5,7.684,7.684,16331500,0.3300000000000001,1.0308056872037914
2013-02-12,7.69,7.774,7.457999999999999,7.577999999999999,7.577999999999999,11306500,0.31599999999999984,1.010923276983095
2013-02-13,7.66,7.8,7.61,7.69,7.69,4834000,0.1899999999999995,1.0182767624020888
2013-02-14,7.728,7.75,7.642,7.654,7.654,4953500,0.10799999999999964,1.0028467908902692
2013-02-15,7.7,7.702000000000001,7.39,7.4079999999999995,7.4079999999999995,10088000,0.3120000000000003,1.0002597402597404
2013-02-19,7.472,7.858,7.462000000000001,7.856,7.856,13507000,0.3959999999999999,1.051659528907923
2013-02-20,7.86,7.93,7.692,7.707999999999999,7.707999999999999,15610000,0.23799999999999955,1.0089058524173027
2013-02-21,7.297999999999999,7.478,6.9079999999999995,7.032,7.032,45189000,0.5699999999999994,1.024664291586736
2013-02-22,7.144,7.278,7.12,7.222,7.222,12736500,0.15799999999999947,1.018756998880179
2013-02-25,7.23,7.35,6.867999999999999,6.876,6.876,14447000,0.4819999999999993,1.016597510373444
2013-02-26,6.892,6.992000000000001,6.76,6.886,6.886,13814500,0.2320000000000002,1.0145095763203715
2013-02-27,6.882000000000001,7.082000000000001,6.88,7.02,7.02,9796000,0.202,1.0290613193839
2013-02-28,7.178,7.22,6.874,6.966,6.966,9824500,0.3460000000000001,1.005851212036779
2013-03-01,7.0,7.016,6.85,6.93,6.93,7733000,0.16600000000000034,1.0022857142857142
2013-03-04,6.954,7.166,6.94,7.1160000000000005,7.1160000000000005,8788500,0.226,1.0304860511935579
2013-03-05,7.2,7.3839999999999995,7.1579999999999995,7.33,7.33,10435000,0.226,1.0255555555555556
2013-03-06,7.402,7.5760000000000005,7.394,7.537999999999999,7.537999999999999,5750000,0.1819999999999995,1.0235071602269656
2013-03-07,7.546,7.73,7.376,7.646,7.646,5791500,0.3540000000000001,1.0243837794858204
2013-03-08,7.612,7.888,7.472,7.694,7.694,4560500,0.4159999999999995,1.0362585391487125
2013-03-11,7.774,7.888,7.73,7.82,7.82,7897500,0.15799999999999947,1.014664265500386
2013-03-12,7.78,7.876,7.77,7.824,7.824,6375500,0.10600000000000076,1.0123393316195373
2013-03-13,7.8,7.898,7.7620000000000005,7.796,7.796,4110000,0.13600000000000012,1.0125641025641026
2013-03-14,7.78,7.782,7.354,7.37,7.37,10105000,0.428,1.0002570694087403
2013-03-15,7.327999999999999,7.33,7.042000000000001,7.058,7.058,16398000,0.28800000000000026,1.0002729257641922
2013-03-18,7.06,7.212000000000001,6.984,7.03,7.03,6580500,0.22799999999999976,1.0215297450424932
2013-03-19,7.05,7.12,6.9879999999999995,7.016,7.016,5492500,0.13199999999999967,1.0099290780141845
2013-03-20,7.0520000000000005,7.2139999999999995,7.032,7.19,7.19,7115000,0.1820000000000004,1.0229722064662505
2013-03-21,7.19,7.412000000000001,7.148,7.202000000000001,7.202000000000001,5731500,0.26400000000000023,1.0308762169680112
2013-03-22,7.24,7.36,7.24,7.324,7.324,2201000,0.1200000000000001,1.0165745856353592
2013-03-25,7.42,7.704,7.354,7.506,7.506,11894000,0.34999999999999964,1.0382749326145553
2013-03-26,7.596,7.644,7.532,7.572,7.572,9041000,0.1120000000000001,1.0063191153238547
2013-03-27,7.587999999999999,7.676,7.462000000000001,7.632000000000001,7.632000000000001,6481500,0.2140000000000004,1.0115972588297313
2013-03-28,7.646,7.648,7.55,7.577999999999999,7.577999999999999,5793500,0.09799999999999986,1.0002615746795709
2013-04-01,8.472000000000001,9.336,8.34,8.786,8.786,70492500,0.9960000000000004,1.101983002832861
2013-04-02,8.72,9.1,8.702,8.868,8.868,33262000,0.3979999999999997,1.043577981651376
2013-04-03,8.62,8.693999999999999,8.042,8.22,8.22,28218000,0.652000000000001,1.008584686774942
2013-04-04,8.222000000000001,8.45,8.162,8.402000000000001,8.402000000000001,11324000,0.2879999999999985,1.0277304792021404
2013-04-05,8.4,8.4,8.1,8.274,8.274,7762000,0.3000000000000007,1.0
2013-04-08,8.394,8.51,8.302,8.366,8.366,8395000,0.20800000000000016,1.0138193948058136
2013-04-09,8.36,8.366,8.066,8.1,8.1,8480500,0.2999999999999989,1.0007177033492822
2013-04-10,8.14,8.402000000000001,8.122,8.372,8.372,10605500,0.27999999999999936,1.0321867321867322
2013-04-11,8.412,8.91,8.35,8.718,8.718,17237000,0.5600000000000005,1.0592011412268187
2013-04-12,8.65,9.027999999999999,8.61,8.75,8.75,15747000,0.4180000000000009,1.0436994219653177
2013-04-15,8.7,8.76,8.502,8.66,8.66,8407000,0.2579999999999991,1.006896551724138
2013-04-16,8.838,9.228,8.782,9.118,9.118,15902000,0.4459999999999997,1.0441276306856755
2013-04-17,9.1,9.19,8.908,9.09,9.09,10592500,0.28200000000000003,1.0098901098901099
2013-04-18,9.196,9.52,9.078,9.394,9.394,16839500,0.44200000000000017,1.0352327098738583
2013-04-19,9.492,9.976,9.414,9.566,9.566,15058500,0.5620000000000012,1.0509903076274758
2013-04-22,9.72,10.04,9.55,10.038,10.038,19697000,0.4899999999999984,1.0329218106995883
2013-04-23,10.2,10.584000000000001,10.132,10.202,10.202,18669000,0.452,1.0376470588235296
2013-04-24,10.18,10.21,9.796,10.086,10.086,13150000,0.4140000000000015,1.0029469548133596
2013-04-25,10.1,10.48,10.1,10.4,10.4,13979500,0.3800000000000008,1.0376237623762377
2013-04-26,10.626,10.748,10.124,10.24,10.24,18110500,0.6239999999999988,1.0114812723508375
2013-04-29,10.352,10.998,10.24,10.988,10.988,18198500,0.7579999999999991,1.062403400309119
2013-04-30,11.2,11.636,10.752,10.798,10.798,27613000,0.8839999999999986,1.0389285714285714
2013-05-01,11.198,11.198,10.6,10.655999999999999,10.655999999999999,13714000,0.5980000000000008,1.0
2013-05-02,10.77,11.054,10.74,10.822000000000001,10.822000000000001,15252000,0.3140000000000001,1.0263695450324977
2013-05-03,11.294,11.294,10.9,10.91,10.91,16893500,0.3940000000000001,1.0
2013-05-06,11.277999999999999,11.932,11.1,11.9,11.9,21833500,0.8320000000000007,1.057989005142756
2013-05-07,12.4,12.474,11.024000000000001,11.102,11.102,49955000,1.4500000000000008,1.0059677419354838
2013-05-08,11.5,11.64,11.142000000000001,11.158,11.158,33849500,0.4980000000000011,1.0121739130434784
2013-05-09,14.024000000000001,15.154000000000002,12.738,13.88,13.88,143025000,2.4160000000000004,1.0805761551625785
2013-05-10,13.93,16.200001,13.85,15.352,15.352,125413000,2.3500010000000007,1.1629577171572147
2013-05-13,16.198,17.6,15.83,17.559998999999998,17.559998999999998,112084500,1.7700000000000014,1.0865538955426597
2013-05-14,18.844,19.424,16.23,16.648001,16.648001,185819500,3.1939999999999986,1.0307790278072595
2013-05-15,16.360001,17.375999,15.622,16.968,16.968,84393500,1.7539990000000003,1.0621025634411636
2013-05-16,18.940001,19.0,17.732,18.450001,18.450001,108070000,1.268000000000001,1.0031678456616766
2013-05-17,18.5,18.887999999999998,17.5,18.299999,18.299999,95011000,1.3880000000000017,1.0209729729729728
2013-05-20,18.224001,18.5,17.726,17.988001,17.988001,41742000,0.7740000000000009,1.0151448082119836
2013-05-21,17.700001,17.997999,17.055999999999997,17.518,17.518,44991000,0.9419989999999993,1.0168360442465512
2013-05-22,17.274,18.191999,17.1,17.448,17.448,42840000,1.0919989999999975,1.0531433946972328
2013-05-23,16.962,18.601999,16.610001,18.546,18.546,60111000,1.9919979999999988,1.0966866525173917
2013-05-24,18.52,19.59,18.4,19.416,19.416,80621000,1.1900000000000013,1.0577753779697625
2013-05-28,20.309999,22.15,20.059999,22.066,22.066,98459500,2.090001000000001,1.0905958193301732
2013-05-29,22.709999,22.98,19.799999,20.926001,20.926001,125497500,3.1800010000000007,1.0118890802240899
2013-05-30,20.492001,21.908001,20.24,20.99,20.99,80668500,1.6680010000000038,1.0691001332666341
2013-05-31,21.252001,21.288,19.546,19.552,19.552,75860000,1.7420000000000009,1.0016939110815966
2013-06-03,19.524,19.524,17.65,18.518,18.518,95698000,1.8740000000000023,1.0
2013-06-04,18.549999,19.284000000000002,18.48,18.968,18.968,44280500,0.8039999999999985,1.039568789195083
2013-06-05,18.732,19.594,17.822001,19.073999,19.073999,61124000,1.771999000000001,1.0460175101430709
2013-06-06,19.049999,19.854,19.021999,19.469999,19.469999,47554500,0.8320010000000018,1.042204779118361
2013-06-07,19.6,20.58,19.34,20.408001,20.408001,53558000,1.2399999999999984,1.0499999999999998
2013-06-10,19.785999,20.504,19.714001,20.01,20.01,46143000,0.7899990000000017,1.0362883370205367
2013-06-11,19.636,19.736,18.809999,18.893999,18.893999,36970000,0.926001000000003,1.0050926869016095
2013-06-12,19.360001,20.096001,19.15,19.546,19.546,45963500,0.9460010000000024,1.0380165269619563
2013-06-13,19.799999,19.856001000000006,19.024,19.636,19.636,29808000,0.8320010000000018,1.0028283839812318
2013-06-14,20.0,20.504,19.865999,20.059999,20.059999,32823500,0.6380010000000027,1.0252000000000001
2013-06-17,20.719999,20.950001,20.24,20.440001,20.440001,35331000,0.7100010000000019,1.0111004831612203
2013-06-18,20.35,20.796,19.84,20.677999,20.677999,43976500,0.9559999999999996,1.0219164619164618
2013-06-19,20.412001,21.334,20.402,20.936001,20.936001,42894500,0.9319999999999986,1.045169456928794
2013-06-20,20.93,21.426001,19.889999,20.129999,20.129999,50532500,1.536002,1.0236980888676541
2013-06-21,20.74,20.74,19.5,19.91,19.91,58593000,1.2399999999999984,1.0
2013-06-24,19.299999,20.573999,19.059999,20.298,20.298,35599000,1.5140000000000033,1.0660103661145268
2013-06-25,20.620001,20.84,20.110001,20.48,20.48,29243500,0.7299989999999994,1.010669204138254
2013-06-26,20.76,21.174,20.531999999999996,21.143999,21.143999,33013000,0.6419999999999995,1.0199421965317919
2013-06-27,21.35,22.049999,21.226,21.85,21.85,43724500,0.8239990000000006,1.032786838407494
2013-06-28,21.714001,21.888,21.341999,21.471999999999998,21.471999999999998,28743000,0.546001000000004,1.0080132169101403
2013-07-01,21.872,23.554001,21.83,23.436001,23.436001,54518000,1.7240010000000012,1.0769020208485736
2013-07-02,23.65,24.378,23.1,23.563999,23.563999,60320500,1.2779999999999987,1.0307822410147993
2013-07-03,23.6,23.85,22.854,23.048000000000002,23.048000000000002,24033500,0.9960000000000022,1.0105932203389831
2013-07-05,23.664,24.055999999999997,23.139999,24.018,24.018,34093500,0.9160010000000014,1.0165652467883703
2013-07-08,24.274,24.436001,23.764,24.322001,24.322001,39071000,0.6720010000000016,1.0066738485622477
2013-07-09,24.927999,25.063999,24.381999999999998,24.690001,24.690001,43016500,0.6819989999999976,1.0054557126707202
2013-07-10,24.638,24.65,24.158001,24.454,24.454,28000500,0.4919989999999963,1.0004870525204967
2013-07-11,24.976,25.218000000000004,24.469999,25.122,25.122,37418000,0.7480010000000021,1.0096893017296606
2013-07-12,25.1,25.988001,24.901999999999997,25.98,25.98,56720000,1.0860009999999996,1.0353785258964143
2013-07-15,26.606001000000006,26.651999999999997,25.364,25.451999999999998,25.451999999999998,49612000,1.2880000000000005,1.0017288956728219
2013-07-16,25.256001,25.264,21.459999,21.809999,21.809999,161859500,3.804001,1.0003167168072253
2013-07-17,21.304001,24.323999,20.9,24.049999,24.049999,130145000,3.4239990000000016,1.1417573159145082
2013-07-18,24.194000000000003,24.546,23.236,23.805999999999997,23.805999999999997,56990500,1.3099999999999987,1.0145490617508472
2013-07-19,23.700001,24.110001,23.302,23.936001,23.936001,29451500,0.8080010000000009,1.0172995773291318
2013-07-22,23.978001000000006,25.336,23.976,24.486,24.486,48989000,1.3599999999999994,1.0566352049113683
2013-07-23,24.799999,25.112,24.364,24.548000000000002,24.548000000000002,38682000,0.7479999999999976,1.0125806859911566
2013-07-24,24.893999,24.9,23.912001,24.34,24.34,34345000,0.9879989999999984,1.0002410621130016
2013-07-25,24.08,24.950001,24.038,24.813999,24.813999,26421500,0.912001,1.0361296096345516
2013-07-26,25.628,26.136,25.322001,25.878,25.878,48165500,0.8139989999999989,1.0198220696113625
2013-07-29,25.864,27.073999,25.65,26.924,26.924,48394500,1.423999000000002,1.0467831348592638
2013-07-30,26.959999,27.497999,25.636,26.348000000000003,26.348000000000003,65635000,1.8619990000000008,1.0199554903544321
2013-07-31,26.514,26.993999,26.290001,26.856001000000006,26.856001000000006,31758500,0.7039979999999986,1.018103605642302
2013-08-01,27.0,27.304001,26.525999,27.110001,27.110001,26618000,0.7780020000000007,1.0112592962962963
2013-08-02,26.917999,27.65,26.721999999999998,27.6,27.6,31349500,0.9279999999999972,1.0271937375434184
2013-08-05,28.002001,28.978001000000006,27.93,28.936001,28.936001,51003500,1.0480010000000028,1.0348546519943345
2013-08-06,28.950001,29.146,28.219999,28.43,28.43,46272500,0.926001000000003,1.006770258833497
2013-08-07,28.378,28.389999,26.471999999999998,26.846001,26.846001,91061000,1.9179989999999985,1.0004228275424625
2013-08-08,30.870001,31.775999,30.091999,30.695999,30.695999,136234000,1.6840000000000008,1.029348816671564
2013-08-09,30.48,31.190001,30.25,30.6,30.6,44638500,0.9400010000000024,1.023293996062992
2013-08-12,29.886,30.1,28.41,29.476,29.476,74561000,1.6900000000000013,1.0071605433982467
2013-08-13,29.9,29.968000000000004,28.889999,29.086,29.086,43744500,1.0780010000000004,1.002274247491639
2013-08-14,28.544001,28.968000000000004,27.610001,27.872,27.872,58469000,1.3579989999999995,1.0148542245356564
2013-08-15,27.285999,28.719999,27.0,27.934,27.934,50896000,1.7199989999999978,1.0525544254399481
2013-08-16,28.326,28.781999999999996,28.194000000000003,28.4,28.4,35540500,0.588000000000001,1.0160982842618087
2013-08-19,28.686001,29.476,28.566,28.98,28.98,40188500,0.91,1.0275395305187363
2013-08-20,29.73,29.955999,29.4,29.916,29.916,32091000,0.5559989999999999,1.0076017154389505
2013-08-21,30.0,30.061999999999998,29.25,29.572001,29.572001,31331500,0.8120000000000012,1.0020666666666667
2013-08-22,29.844,31.496,29.628,31.42,31.42,52962000,1.8679999999999983,1.055354510119287
2013-08-23,31.4,32.459999,31.0,32.368,32.368,64659500,1.4599989999999965,1.033757929936306
2013-08-26,33.029999,34.599998,32.049999,32.844002,32.844002,120855500,2.549999,1.0475325173337124
2013-08-27,32.459999,33.759998,32.189999,33.402,33.402,87834500,1.5699989999999957,1.0400492618622692
2013-08-28,33.812,34.299999,32.650002,33.290001000000004,33.290001000000004,73700500,1.649996999999999,1.0144327161954336
2013-08-29,32.844002,33.549999,32.501999,33.212002000000005,33.212002000000005,47180000,1.0480000000000018,1.0214954620938093
2013-08-30,33.273998,33.841999,32.792,33.799999,33.799999,55142000,1.0499989999999997,1.0170704163653554
2013-09-03,34.68,34.740002000000004,33.279999,33.787997999999995,33.787997999999995,60305500,1.4600030000000075,1.0017301614763554
2013-09-04,33.953999,34.324001,33.111999999999995,34.124001,34.124001,57378500,1.2120010000000008,1.0108971552953159
2013-09-05,34.02,34.299999,33.650002,33.986,33.986,33426500,0.649996999999999,1.0082304232804231
2013-09-06,33.714001,33.939999,33.029999,33.394001,33.394001,43098500,0.9100000000000036,1.0067033871180107
2013-09-09,32.624001,32.900002,31.701999999999998,32.139999,32.139999,71722500,1.198001999999999,1.0084600598191498
2013-09-10,32.290001000000004,33.5,32.125999,33.273998,33.273998,44839000,1.3740009999999998,1.0374728696973405
2013-09-11,33.282001,33.580002,32.425999,32.703999,32.703999,29162500,1.154003000000003,1.008953818612048
2013-09-12,32.799999,33.352001,32.102001,32.986,32.986,30800000,1.25,1.016829329781382
2013-09-13,32.554001,33.273998,32.431999,33.108002,33.108002,27006000,0.8419990000000013,1.0221170049113164
2013-09-16,33.599998,34.169998,33.169998,33.316002000000005,33.316002000000005,37874500,1.0,1.0169642867240647
2013-09-17,33.015999,33.683997999999995,32.672001,33.245998,33.245998,27484500,1.0119969999999938,1.0202325848144105
2013-09-18,33.414001,33.490002000000004,32.84,33.243999,33.243999,27198500,0.6500020000000006,1.002274525579861
2013-09-19,34.16,36.094002,33.816002000000005,35.584,35.584,77973000,2.2779999999999987,1.0566159836065576
2013-09-20,35.779999,37.166,35.71200200000001,36.678001,36.678001,67008500,1.4539979999999917,1.0387367534582659
2013-09-23,36.896,37.096001,35.422001,36.222,36.222,40867000,1.6739999999999997,1.0054206689071987
2013-09-24,35.827999,36.992001,35.529999,36.466,36.466,31367000,1.4620020000000054,1.0324886131653628
2013-09-25,36.71200200000001,37.259998,36.099998,37.048,37.048,41263500,1.1599999999999966,1.0149268895768744
2013-09-26,37.34,37.936001,37.122002,37.728001,37.728001,33072000,0.8139989999999955,1.0159614622388857
2013-09-27,37.504002,38.256001,37.285999,38.18,38.18,29582000,0.9700020000000008,1.0200511668061452
2013-09-30,37.799999,38.900002,37.599998,38.674,38.674,44623500,1.3000040000000013,1.029100609235466
2013-10-01,38.792,38.846001,37.674,38.599998,38.599998,38779500,1.1720010000000016,1.001392065374304
2013-10-02,37.717999,38.366001,35.080002,36.189999,36.189999,103877000,3.2859990000000043,1.0171801796802635
2013-10-03,35.009998,35.938,33.599998,34.661999,34.661999,119082500,2.338002000000003,1.0265067710086702
2013-10-04,35.279999,36.236,34.529999,36.195999,36.195999,72070000,1.7060010000000003,1.0270975347816762
2013-10-07,36.492001,37.346001,36.051998,36.613998,36.613998,57428000,1.2940030000000036,1.0234023889235342
2013-10-08,36.880001,37.186001,34.641998,34.945999,34.945999,68786000,2.5440029999999965,1.0082971798184062
2013-10-09,34.945999,34.998001,32.299999,33.756001,33.756001,76582500,2.6980020000000025,1.0014880673464222
2013-10-10,34.618,35.150002,33.938,34.585999,34.585999,44419500,1.2120019999999982,1.015367785545092
2013-10-11,34.549999,35.858002,34.240002000000004,35.74000200000001,35.74000200000001,41555500,1.6179999999999952,1.0378582644821495
2013-10-14,35.0,36.5,34.830002,35.944,35.944,38848000,1.6699979999999996,1.042857142857143
2013-10-15,37.056,37.757999,36.63600200000001,36.787998,36.787998,54892500,1.1219969999999932,1.0189442735319516
2013-10-16,36.98,37.459999,36.417999,36.71200200000001,36.71200200000001,41027000,1.0419999999999945,1.0129799621416984
2013-10-17,36.708,36.959999,36.198002,36.560001,36.560001,33525000,0.7619969999999938,1.0068649613163345
2013-10-18,36.830002,37.192001,36.504002,36.68,36.68,29654000,0.6879989999999978,1.009828916110295
2013-10-21,36.655998,36.678001,34.200001,34.52,34.52,57660500,2.478000000000001,1.0006002564709875
2013-10-22,34.099998,35.556,33.222,34.307999,34.307999,56933500,2.333999999999996,1.0426980083693846
2013-10-23,33.782001,34.361999999999995,32.029999,32.900002,32.900002,66602000,2.3320010000000053,1.0171688764084754
2013-10-24,33.0,34.900002,32.566002000000005,34.630001,34.630001,54128500,2.333999999999996,1.0575758181818182
2013-10-25,34.841999,34.900002,33.360001000000004,33.931999,33.931999,37977500,1.5400009999999966,1.0016647437479118
2013-10-28,34.035999,34.099998,32.439999,32.571999,32.571999,39208500,1.6599989999999991,1.001880332644269
2013-10-29,32.551998,33.09,30.6,32.894001,32.894001,70558500,2.490000000000002,1.0165274647657574
2013-10-30,32.925999,33.535999,31.634001,31.844,31.844,42009000,1.9019979999999956,1.0185263930792199
2013-10-31,31.134001,32.487999,30.66,31.988001,31.988001,46669000,1.8279990000000021,1.0434893671391607
2013-11-01,32.599998,33.18,32.082001,32.433997999999995,32.433997999999995,35903000,1.0979990000000015,1.0177914734841396
2013-11-04,33.0,35.077999,32.844002,35.040001000000004,35.040001000000004,65602000,2.233996999999995,1.0629696666666666
2013-11-05,36.0,36.285999,34.271999,35.361999999999995,35.361999999999995,112335500,2.013999999999996,1.0079444166666667
2013-11-06,30.962,32.146,29.27,30.232,30.232,155358500,2.876000000000001,1.038240423745236
2013-11-07,28.837999,29.129999,27.524,27.954,27.954,111423500,1.6059989999999966,1.010125529167263
2013-11-08,27.296,28.120001,26.464001,27.59,27.59,112389500,1.6560000000000024,1.0301876099062133
2013-11-11,28.200001,29.084,27.42,28.940001,28.940001,69988000,1.663999999999998,1.0313474811578907
2013-11-12,28.938000000000002,28.940001,27.236,27.559999,27.559999,74926000,1.7040010000000017,1.0000691478332986
2013-11-13,28.167999,28.474001,27.268,27.74,27.74,63291500,1.2060010000000003,1.010863462470302
2013-11-14,27.784000000000002,28.08,26.822001,27.52,27.52,61018500,1.257998999999998,1.0106536135905555
2013-11-15,27.370001,27.59,26.870001,27.09,27.09,49501000,0.7199989999999978,1.0080379609777874
2013-11-18,27.054001,27.09,23.922001,24.316,24.316,115691000,3.1679989999999982,1.0013306349770594
2013-11-19,23.886,25.799999,23.844,25.218000000000004,25.218000000000004,99081000,1.9559989999999985,1.080130578581596
2013-11-20,25.215999999999998,25.49,23.811999999999998,24.221999999999998,24.221999999999998,69248000,1.6779999999999973,1.0108661167512691
2013-11-21,24.577999,24.958000000000002,24.049999,24.42,24.42,59519000,0.9080009999999988,1.0154610226813015
2013-11-22,24.316,24.549999,23.586,24.275999,24.275999,55483500,0.9639990000000012,1.009623252179635
2013-11-25,24.9,25.167999,24.059999,24.167999,24.167999,51336500,1.1080000000000003,1.0107630120481927
2013-11-26,23.875999,24.544001,23.219999,24.1,24.1,69427500,1.3240020000000037,1.0279779706809336
2013-11-27,24.261999,25.389999,23.903999,25.388,25.388,61838000,1.4860000000000009,1.046492459256964
2013-11-29,25.954,26.118000000000002,25.396,25.455999,25.455999,48581000,0.7219999999999978,1.0063188718501965
2013-12-02,25.27,25.709999,24.785999,24.834,24.834,38756000,0.9239999999999996,1.0174119113573408
2013-12-03,26.535999,28.988001,26.318001,28.940001,28.940001,128412000,2.6699999999999977,1.092402852442073
2013-12-04,28.864,28.886,27.426001,27.790001,27.790001,65738500,1.4599989999999998,1.0007621951219512
2013-12-05,28.030001,28.67,27.9,28.096001,28.096001,46442000,0.7700000000000031,1.0228326427815684
2013-12-06,28.302,28.497999,27.26,27.471999999999998,27.471999999999998,39548000,1.2379989999999983,1.0069252702989189
2013-12-09,27.4,28.34,26.841999,28.32,28.32,45307500,1.498001000000002,1.0343065693430658
2013-12-10,28.01,29.174,27.971999999999998,28.438000000000002,28.438000000000002,53741000,1.2019999999999982,1.0415565869332382
2013-12-11,28.375999,28.610001,27.898001,27.93,27.93,35689000,0.7119999999999997,1.008246476185737
2013-12-12,27.940001,29.648001,27.705999,29.493999,29.493999,53839000,1.9420020000000024,1.0611309928013246
2013-12-13,29.610001,30.360001,29.464001,29.530001,29.530001,52959500,0.8960000000000008,1.0253292797929996
2013-12-16,29.695999,30.086,29.219999,29.587999,29.587999,33376500,0.8660010000000007,1.0131331160133727
2013-12-17,29.516001,30.926001,29.264,30.492001,30.492001,52475000,1.6620009999999998,1.0477706990184747
2013-12-18,30.448,30.98,29.190001,29.596001,29.596001,57909500,1.789998999999998,1.0174724119810825
2013-12-19,29.379999,29.4,27.82,28.143999,28.143999,63700000,1.5799999999999983,1.0006807692539403
2013-12-20,28.316,28.870001,28.316,28.648001,28.648001,37063000,0.5540010000000031,1.0195649456137872
2013-12-23,28.969999,29.247999,28.52,28.709999,28.709999,26927500,0.7279990000000005,1.0095961342628972
2013-12-24,30.0,30.993999,29.964001,30.281999999999996,30.281999999999996,49707500,1.0299979999999989,1.0331333
2013-12-26,31.007999,31.6,30.858,31.1,31.1,35647500,0.7420000000000009,1.019091880130672
2013-12-27,31.059999,31.1,30.16,30.224001,30.224001,27301000,0.9400000000000012,1.001287862243653
2013-12-30,30.224001,30.962,30.15,30.488001,30.488001,22337500,0.8120000000000012,1.0244176474186855
2013-12-31,30.464001,30.639999,29.732,30.086,30.086,21312000,0.9079990000000002,1.0057772450834674
2014-01-02,29.959999,30.496,29.309999,30.02,30.02,30942000,1.186001000000001,1.017890554669244
2014-01-03,30.0,30.438000000000002,29.719999,29.912001,29.912001,23475000,0.718001000000001,1.0146000000000002
2014-01-06,30.0,30.08,29.048000000000002,29.4,29.4,26805500,1.032,1.0026666666666666
2014-01-07,29.524,30.08,29.049999,29.872,29.872,25170500,1.0300009999999986,1.0188321365668607
2014-01-08,29.77,30.74,29.752001,30.256001,30.256001,30816000,0.9879989999999984,1.0325831373866308
2014-01-09,30.5,30.686001,29.370001,29.506001,29.506001,26910000,1.315999999999999,1.006098393442623
2014-01-10,29.691999,29.780001,28.450001,29.143999,29.143999,37230500,1.3300000000000018,1.0029638287405305
2014-01-13,29.156,29.4,27.563999,27.868000000000002,27.868000000000002,31580500,1.836001,1.0083687748662369
2014-01-14,28.1,32.400002,27.334,32.254002,32.254002,138035000,5.066002000000001,1.1530249822064056
2014-01-15,33.689999,34.445999,32.419998,32.826,32.826,102328000,2.026001000000001,1.022439893809436
2014-01-16,32.5,34.540001000000004,32.48,34.194,34.194,59797000,2.060001000000007,1.0627692615384616
2014-01-17,34.037997999999995,34.639999,33.59,34.001999,34.001999,46031000,1.0499989999999926,1.0176861459360802
2014-01-21,34.248001,35.458,34.161999,35.335999,35.335999,48673500,1.2960009999999968,1.0353305000195485
2014-01-22,35.562,36.063999,34.952,35.71200200000001,35.71200200000001,35113000,1.1119990000000044,1.0141161633203983
2014-01-23,35.445999,36.476002,34.683997999999995,36.299999,36.299999,39337000,1.7920040000000057,1.0290583712988313
2014-01-24,35.57,36.096001,34.706001,34.919998,34.919998,38321500,1.3900000000000006,1.0147877705931965
2014-01-27,35.032001,35.584,32.942001,33.924,33.924,43582000,2.641999000000005,1.0157569931560575
2014-01-28,34.299999,35.79600100000001,34.200001,35.675999,35.675999,30467000,1.5960000000000036,1.0436152199304731
2014-01-29,35.060001,35.818001,34.625999,35.046001000000004,35.046001000000004,29677500,1.1920020000000022,1.0216200792464325
